company,product,typename,inches,screenresolution,cpu,ram(GB),memory,gpu,opsys,weight(kg),price,cpu_freq(GHz),cpu_brand,gpu_brand,company_id,product_id,typename_id,screenresolution_id,cpu_id,memory_id,gpu_id,opsys_id,cpu_brand_id,gpu_brand_id
HP,EliteBook 1040,Notebook,14.0,Full HD 1920x1080,Intel Core i5 6200U ,8,256GB SSD,Intel HD Graphics 520,Windows 7,1.43,1469.0,2.3,Intel,Intel,1,231,1,2,27,2,9,8,0,0
MSI,GT72S Dominator,Gaming,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 6820HK ,16,256GB SSD +  1TB HDD,Nvidia GeForce GTX 980M,Windows 10,3.78,1545.64,2.7,Intel,Nvidia,7,517,3,5,62,11,50,2,0,2
Lenovo,IdeaPad Y900-17ISK,Gaming,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 6700HQ ,16,128GB SSD +  1TB HDD,Nvidia GeForce GTX 980M,Windows 10,4.6,2289.99,2.6,Intel,Nvidia,5,518,3,5,57,8,50,2,0,2
Asus,Chromebook C202SA,Netbook,11.6,1366x768,Intel Celeron Dual Core N3060 ,4,16GB Flash Storage,Intel HD Graphics 400,Chrome OS,1.2,287.9,1.6,Intel,Intel,3,519,2,4,23,23,15,7,0,0
Lenovo,ThinkPad X1,Notebook,14.0,IPS Panel 2560x1440,Intel Core i7 6600U ,16,256GB SSD,Intel HD Graphics 520,Windows 7,1.1,2620.0,2.6,Intel,Intel,5,157,1,23,38,2,9,8,0,0
HP,Noteb Pav,Notebook,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 7500U ,8,1TB HDD,Nvidia GeForce 940MX,Windows 10,1.91,979.0,2.7,Intel,Nvidia,1,520,1,5,8,6,14,2,0,2
Dell,Inspiron 5578,2 in 1 Convertible,15.6,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i5 7200U ,8,256GB SSD,Intel HD Graphics 620,Windows 10,2.3,1094.0,2.7,Intel,Intel,4,521,4,7,1,2,2,2,0,0
HP,ProBook 450,Notebook,15.6,1366x768,Intel Core i5 7200U ,4,256GB SSD,Intel HD Graphics 620,Windows 10,2.04,979.0,2.5,Intel,Intel,1,24,1,4,1,2,2,2,0,0
Dell,XPS 13,Ultrabook,13.3,Quad HD+ / Touchscreen 3200x1800,Intel Core i7 7500U ,16,1TB SSD,Intel HD Graphics 620,Windows 10,1.2,2254.0,2.7,Intel,Intel,4,9,0,12,8,18,2,2,0,0
HP,ProBook 650,Notebook,15.6,1366x768,Intel Core i3 6100U ,4,500GB HDD,Intel HD Graphics 520,Windows 10,2.31,705.15,2.3,Intel,Intel,1,233,1,4,58,4,9,2,0,0
HP,250 G5,Notebook,15.6,1366x768,Intel Core i5 7200U ,4,500GB HDD,Intel HD Graphics 620,No OS,1.96,499.0,2.5,Intel,Intel,1,522,1,4,1,4,2,1,0,0
Acer,Aspire ES1-523,Notebook,15.6,1366x768,AMD A8-Series 7410 ,8,1TB HDD,AMD Radeon R5,Windows 10,2.4,449.0,2.2,AMD,AMD,2,523,1,4,43,6,5,2,1,1
Dell,Inspiron 7378,2 in 1 Convertible,13.3,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i7 7500U ,12,256GB SSD,Intel HD Graphics 620,Windows 10,1.6,1299.0,2.7,Intel,Intel,4,524,4,7,8,2,2,2,0,0
MSI,GT62VR 6RD,Gaming,15.6,Full HD 1920x1080,Intel Core i7 6700HQ ,16,256GB SSD +  1TB HDD,Nvidia GeForce GTX 1060,Windows 10,2.94,1819.0,2.6,Intel,Nvidia,7,525,3,2,57,11,23,2,0,2
HP,ProBook 450,Notebook,15.6,Full HD 1920x1080,Intel Core i7 7500U ,8,256GB SSD,Intel HD Graphics 620,Windows 10,2.04,1070.0,2.7,Intel,Intel,1,24,1,2,8,2,2,2,0,0
Asus,Rog G752VL-GC088D,Gaming,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 6700HQ ,16,1TB HDD,Nvidia GeForce GTX 965M,No OS,4.0,998.0,2.6,Intel,Nvidia,3,526,3,5,57,6,66,1,0,2
Dell,Inspiron 3567,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U ,4,1TB HDD,Intel HD Graphics,Windows 10,2.25,559.0,2.5,Intel,Intel,4,6,1,2,1,6,20,2,0,0
Dell,Inspiron 5567,Notebook,15.6,Full HD 1920x1080,Intel Core i7 7500U ,16,2TB HDD,AMD Radeon R7 M445,Windows 10,2.32,989.99,2.7,Intel,AMD,4,83,1,2,8,14,37,2,0,1
MSI,GS63VR 6RF,Gaming,15.6,Full HD 1920x1080,Intel Core i7 6700HQ ,16,256GB SSD +  1TB HDD,Nvidia GeForce GTX 1060,Windows 10,1.8,1929.0,2.6,Intel,Nvidia,7,527,3,2,57,11,23,2,0,2
Dell,XPS 13,Ultrabook,13.3,Full HD 1920x1080,Intel Core i7 7500U ,8,256GB SSD,Intel HD Graphics 620,Windows 10,1.29,1458.0,2.7,Intel,Intel,4,9,0,2,8,2,2,2,0,0
Asus,ROG G701VO,Gaming,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 6820HK ,64,1TB SSD,Nvidia GeForce GTX 980 ,Windows 10,3.58,3975.0,2.7,Intel,Nvidia,3,528,3,5,62,18,100,2,0,2
Dell,Inspiron 5368,2 in 1 Convertible,13.3,Full HD / Touchscreen 1920x1080,Intel Core i7 6500U ,8,256GB SSD,Intel HD Graphics 520,Windows 10,1.62,798.01,2.5,Intel,Intel,4,445,4,8,34,2,9,2,0,0
Dell,Alienware 15,Gaming,15.6,4K Ultra HD 3840x2160,Intel Core i7 6700HQ ,16,256GB SSD +  1TB HDD,Nvidia GeForce GTX 970M,Windows 10,3.21,1329.0,2.6,Intel,Nvidia,4,368,3,20,57,11,72,2,0,2
Apple,"MacBook 12""",Ultrabook,12.0,IPS Panel Retina Display 2304x1440,Intel Core M ,8,256GB Flash Storage,Intel HD Graphics 515,Mac OS X,0.92,1300.0,1.1,Intel,Intel,0,7,0,6,77,5,40,3,0,0
Dell,Latitude 3570,Notebook,15.6,1366x768,Intel Core i3 6100U ,4,500GB HDD,Intel HD Graphics 520,Windows 10,2.06,481.98,2.3,Intel,Intel,4,529,1,4,58,4,9,2,0,0
HP,ProBook 650,Notebook,15.6,1366x768,Intel Core i5 6200U ,4,500GB HDD,Intel HD Graphics 520,Windows 10,2.31,1199.0,2.3,Intel,Intel,1,233,1,4,27,4,9,2,0,0
HP,EliteBook 820,Ultrabook,12.5,Full HD 1920x1080,Intel Core i5 6200U ,8,256GB SSD,Intel HD Graphics 520,Windows 7,1.26,1199.0,2.3,Intel,Intel,1,411,0,2,27,2,9,8,0,0
HP,ProBook 430,Notebook,13.3,Full HD 1920x1080,Intel Core i7 7500U ,8,256GB SSD,Intel HD Graphics 620,Windows 10,1.49,1090.0,2.7,Intel,Intel,1,34,1,2,8,2,2,2,0,0
Lenovo,ThinkPad Yoga,Ultrabook,12.5,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i7 6500U ,8,256GB SSD,Intel HD Graphics 520,Windows 10,1.3,1713.49,2.5,Intel,Intel,5,74,0,7,34,2,9,2,0,0
Lenovo,IdeaPad 300-17ISK,Notebook,17.3,1600x900,Intel Core i5 6200U ,8,1.0TB HDD,AMD Radeon R5 M330,Windows 10,3.0,659.0,2.3,Intel,AMD,5,530,1,18,27,36,101,2,0,1
Lenovo,Ideapad 700-15ISK,Notebook,15.6,IPS Panel Full HD 1920x1080,Intel Core i5 6300HQ ,4,1TB HDD,Nvidia GeForce GTX 950M,Windows 10,2.3,977.0,2.3,Intel,Nvidia,5,531,1,5,70,6,48,2,0,2
MSI,GT72VR Dominator,Gaming,17.3,Full HD 1920x1080,Intel Core i7 7700HQ ,16,256GB SSD +  1TB HDD,Nvidia GeForce GTX 1070,Windows 10,3.78,2499.0,2.8,Intel,Nvidia,7,532,3,2,19,11,30,2,0,2
Lenovo,V110-15ISK (i5-6200U/4GB/500GB/W10),Notebook,15.6,1366x768,Intel Core i5 6200U ,4,500GB HDD,Intel HD Graphics 520,Windows 10,2.1,540.0,2.3,Intel,Intel,5,533,1,4,27,4,9,2,0,0
HP,Probook 650,Notebook,15.6,Full HD 1920x1080,Intel Core i5 6200U ,4,500GB HDD,Intel HD Graphics 520,Windows 7,2.31,940.0,2.3,Intel,Intel,1,469,1,2,27,4,9,8,0,0
Lenovo,Yoga 900S-12ISK,Ultrabook,12.5,IPS Panel Touchscreen 2560x1440,Intel Core M 6Y75 ,8,512GB SSD,Intel HD Graphics 515,Windows 10,0.99,1399.0,1.2,Intel,Intel,5,534,0,35,28,3,40,2,0,0
Lenovo,IdeaPad Y900-17ISK,Gaming,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 6820HK ,32,512GB SSD +  1.0TB Hybrid,Nvidia GeForce GTX 980M,Windows 10,4.6,3240.0,2.7,Intel,Nvidia,5,518,3,5,62,37,50,2,0,2
Lenovo,Yoga Book,2 in 1 Convertible,10.1,IPS Panel Touchscreen 1920x1200,Intel Atom x5-Z8550 ,4,64GB Flash Storage,Intel HD Graphics 400,Windows 10,0.69,646.27,1.44,Intel,Intel,5,33,4,10,22,10,15,2,0,0
HP,Spectre x360,Ultrabook,13.3,IPS Panel 4K Ultra HD 3840x2160,Intel Core i7 7500U ,16,512GB SSD,Intel HD Graphics 620,Windows 10,1.3,2049.0,2.7,Intel,Intel,1,76,0,19,8,3,2,2,0,0
Dell,Vostro 3568,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U ,8,256GB SSD,Intel HD Graphics 620,Windows 10,2.18,750.0,2.5,Intel,Intel,4,155,1,2,1,2,2,2,0,0
HP,EliteBook 840,Notebook,14.0,Full HD 1920x1080,Intel Core i5 6200U ,4,500GB HDD,Intel HD Graphics 520,Windows 7,1.54,1030.99,2.3,Intel,Intel,1,100,1,2,27,4,9,8,0,0
HP,ZBook 15u,Workstation,15.6,Full HD 1920x1080,Intel Core i7 6500U ,8,256GB SSD,AMD FirePro W4190M,Windows 7,1.9,1495.0,2.5,Intel,AMD,1,135,5,2,34,2,102,8,0,1
Lenovo,ThinkPad T460,Notebook,14.0,Full HD 1920x1080,Intel Core i5 6200U ,8,180GB SSD,Intel HD Graphics 520,Windows 7,1.7,1199.0,2.3,Intel,Intel,5,487,1,2,27,27,9,8,0,0
HP,Chromebook 13,Notebook,13.3,Quad HD+ 3200x1800,Intel Pentium Dual Core 4405Y ,4,32GB Flash Storage,Intel HD Graphics 515,Chrome OS,1.29,615.0,1.5,Intel,Intel,1,535,1,37,86,7,40,7,0,0
Acer,Aspire ES1-523,Notebook,15.6,1366x768,AMD A8-Series 7410 ,4,500GB HDD,AMD Radeon R5,Windows 10,2.4,387.0,2.2,AMD,AMD,2,523,1,4,43,4,5,2,1,1
Dell,Inspiron 3552,Notebook,15.6,1366x768,Intel Pentium Quad Core N3700 ,4,500GB HDD,Intel HD Graphics,Linux,2.2,393.49,1.6,Intel,Intel,4,192,1,4,87,4,20,4,0,0
HP,250 G6,Notebook,15.6,1366x768,Intel Core i3 6006U ,4,1TB HDD,Intel HD Graphics 520,No OS,1.86,345.99,2.0,Intel,Intel,1,2,1,4,6,6,9,1,0,0
Asus,Rog GL702VM-GC354T,Gaming,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ ,8,256GB SSD +  1TB HDD,Nvidia GeForce GTX 1060,Windows 10,2.7,1599.0,2.8,Intel,Nvidia,3,536,3,5,19,11,23,2,0,2
Dell,Inspiron 5370,Ultrabook,13.3,IPS Panel Full HD 1920x1080,Intel Core i5 8250U ,4,256GB SSD,AMD Radeon 530,Windows 10,1.4,818.35,1.6,Intel,AMD,4,48,0,5,5,2,18,2,0,1
HP,Elitebook 820,Netbook,12.5,1366x768,Intel Core i5 6200U ,4,128GB SSD,Intel HD Graphics 520,Windows 7,2.4,1599.0,2.3,Intel,Intel,1,185,2,4,27,0,9,8,0,0
Acer,Aspire F5-573G,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U ,8,256GB SSD +  1TB HDD,Nvidia GeForce GTX 950M,Windows 10,2.4,799.0,2.5,Intel,Nvidia,2,537,1,2,1,11,48,2,0,2
Dell,Inspiron 5567,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U ,8,1TB HDD,AMD Radeon R7 M445,Windows 10,2.36,638.8,2.5,Intel,AMD,4,83,1,2,1,6,37,2,0,1
MSI,GS70 Stealth,Gaming,17.3,Full HD 1920x1080,Intel Core i7 6700HQ ,8,256GB SSD,Nvidia GeForce GTX 965M,Windows 10,2.6,1599.0,2.6,Intel,Nvidia,7,538,3,2,57,2,66,2,0,2
HP,250 G5,Notebook,15.6,1366x768,Intel Pentium Quad Core N3710 ,4,1TB HDD,Intel HD Graphics 405,Windows 10,1.96,500.0,1.6,Intel,Intel,1,522,1,4,45,6,57,2,0,0
Asus,G752VY-GC162T (i7-6700HQ/16GB/1TB,Gaming,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 6700HQ ,16,128GB SSD +  1TB HDD,Nvidia GeForce GTX 980M,Windows 10,4.3,2299.0,2.6,Intel,Nvidia,3,539,3,5,57,8,50,2,0,2
Dell,Latitude E5270,Ultrabook,12.5,1366x768,Intel Core i3 6100U ,4,500GB HDD,Intel HD Graphics 520,Windows 7,1.5,1135.15,2.3,Intel,Intel,4,540,0,4,58,4,9,8,0,0
Dell,Latitude E5270,Ultrabook,12.5,1366x768,Intel Core i3 6100U ,4,128GB SSD,Intel HD Graphics 520,Windows 7,1.5,1166.97,2.3,Intel,Intel,4,540,0,4,58,0,9,8,0,0
Acer,Chromebook 15,Notebook,15.6,1366x768,Intel Celeron Dual Core 3205U ,4,16GB SSD,Intel HD Graphics,Chrome OS,2.2,209.0,1.5,Intel,Intel,2,541,1,4,39,22,20,7,0,0
HP,ZBook 17,Workstation,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 6700HQ ,8,1TB HDD,AMD FirePro W6150M,Windows 7,3.0,2899.0,2.6,Intel,AMD,1,306,5,5,57,6,103,8,0,1
Lenovo,Legion Y520-15IKBN,Gaming,15.6,Full HD 1920x1080,Intel Core i7 7700HQ ,16,512GB SSD,Nvidia GeForce GTX 1050 Ti,Windows 10,2.4,1199.0,2.8,Intel,Nvidia,5,11,3,2,19,3,31,2,0,2
Dell,Latitude E5270,Ultrabook,12.5,1366x768,Intel Core i5 6200U ,8,256GB SSD,Intel HD Graphics 520,Windows 7,1.5,1413.1,2.3,Intel,Intel,4,540,0,4,27,2,9,8,0,0
MSI,GE72 Apache,Gaming,17.3,Full HD 1920x1080,Intel Core i7 6700HQ ,8,128GB SSD +  1TB HDD,Nvidia GeForce GTX 960M,Windows 10,2.9,1511.19,2.6,Intel,Nvidia,7,542,3,2,57,8,69,2,0,2
Lenovo,Yoga 500-15ISK,2 in 1 Convertible,15.6,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i5 6200U ,4,256GB SSD,Intel HD Graphics 520,Windows 10,2.1,867.0,2.3,Intel,Intel,5,513,4,7,27,2,9,2,0,0
HP,15-bw011nv (A6-9220/4GB/1TB/FHD/W10),Notebook,15.6,Full HD 1920x1080,AMD A6-Series 9220 ,4,1TB HDD,AMD Radeon R4,Windows 10,2.1,398.0,2.5,AMD,AMD,1,543,1,2,16,6,62,2,1,1
Asus,Rog GL552VW-CN470T,Gaming,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 6700HQ ,16,128GB SSD +  1TB HDD,Nvidia GeForce GTX 960M,Windows 10,2.59,1339.0,2.6,Intel,Nvidia,3,544,3,5,57,8,69,2,0,2
HP,EliteBook 1030,Notebook,13.3,Quad HD+ / Touchscreen 3200x1800,Intel Core M 6Y54 ,8,256GB SSD,Intel HD Graphics 515,Windows 10,1.16,1699.0,1.1,Intel,Intel,1,302,1,12,88,2,40,2,0,0
Dell,Vostro 3559,Notebook,15.6,1366x768,Intel Core i5 6200U ,4,500GB HDD,AMD Radeon R5 M315,Windows 7,2.24,769.15,2.3,Intel,AMD,4,545,1,4,27,4,104,8,0,1
Lenovo,V110-15ISK (i3-6006U/4GB/128GB/W10),Notebook,15.6,1366x768,Intel Core i3 6006U ,4,128GB SSD,Intel HD Graphics 520,Windows 10,2.1,429.0,2.0,Intel,Intel,5,546,1,4,6,0,9,2,0,0
HP,Spectre Pro,Ultrabook,13.3,Full HD 1920x1080,Intel Core i7 6500U ,8,512GB SSD,Intel HD Graphics 520,Windows 10,1.16,1969.0,2.5,Intel,Intel,1,547,0,2,34,3,9,2,0,0
Lenovo,Yoga Book,2 in 1 Convertible,10.1,IPS Panel Touchscreen 1920x1200,Intel Atom x5-Z8550 ,4,64GB Flash Storage,Intel HD Graphics 400,Android,0.69,549.0,1.44,Intel,Intel,5,33,4,10,22,10,15,5,0,0
Dell,XPS 13,Ultrabook,13.3,Full HD 1920x1080,Intel Core i7 7560U ,8,256GB SSD,Intel Iris Plus Graphics 640,Windows 10,1.23,1379.0,2.4,Intel,Intel,4,9,0,2,25,2,0,2,0,0
Lenovo,IdeaPad Y900-17ISK,Gaming,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 6820HK ,16,256GB SSD +  1.0TB Hybrid,Nvidia GeForce GTX 980M,Windows 10,4.6,2749.99,2.7,Intel,Nvidia,5,518,3,5,62,38,50,2,0,2
Razer,Blade Stealth,Ultrabook,12.5,Touchscreen / 4K Ultra HD 3840x2160,Intel Core i7 6500U ,8,256GB SSD,Intel HD Graphics 520,Windows 10,1.25,1029.0,2.5,Intel,Intel,13,430,0,38,34,2,9,2,0,0
Toshiba,Portege X30-D-10K,Ultrabook,13.3,Full HD 1920x1080,Intel Core i7 7500U ,16,512GB SSD,Intel HD Graphics 620,Windows 10,1.05,2226.0,2.7,Intel,Intel,9,548,0,2,8,3,2,2,0,0
Asus,Rog GL752VW-T4308T,Gaming,17.3,Full HD 1920x1080,Intel Core i7 6700HQ ,8,128GB SSD +  1TB HDD,Nvidia GeForce GTX 960M,Windows 10,3.52,1312.49,2.6,Intel,Nvidia,3,549,3,2,57,8,69,2,0,2
Vero,V131 (X5-Z8350/4GB/32GB/FHD/W10),Notebook,13.3,Full HD 1920x1080,Intel Atom X5-Z8350 ,4,32GB Flash Storage,Intel HD Graphics 400,Windows 10,1.35,196.0,1.44,Intel,Intel,12,550,1,2,85,7,15,2,0,0
HP,Spectre Pro,Notebook,13.3,Full HD 1920x1080,Intel Core i5 6200U ,8,256GB SSD,Intel HD Graphics 520,Windows 10,1.16,1690.0,2.3,Intel,Intel,1,547,1,2,27,2,9,2,0,0
HP,EliteBook 1040,Notebook,14.0,Full HD 1920x1080,Intel Core i5 6200U ,8,256GB SSD,Intel HD Graphics 520,Windows 7,1.43,1513.0,2.3,Intel,Intel,1,231,1,2,27,2,9,8,0,0
Dell,Latitude E5570,Notebook,15.6,1366x768,Intel Core i5 6200U ,4,500GB HDD,Intel HD Graphics 520,Linux,2.09,523.63,2.3,Intel,Intel,4,511,1,4,27,4,9,4,0,0
Asus,VivoBook Max,Notebook,15.6,1366x768,Intel Core i3 7100U ,4,1TB HDD,Intel HD Graphics 620,Windows 10,2.0,435.0,2.4,Intel,Intel,3,37,1,4,9,6,2,2,0,0
Lenovo,ThinkPad Yoga,2 in 1 Convertible,14.0,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i7 6500U ,8,256GB SSD,Intel HD Graphics 520,Windows 10,1.8,1669.0,2.5,Intel,Intel,5,74,4,7,34,2,9,2,0,0
Lenovo,Yoga Book,2 in 1 Convertible,10.1,IPS Panel Touchscreen 1920x1200,Intel Atom x5-Z8550 ,4,64GB Flash Storage,Intel HD Graphics 400,Windows 10,0.69,479.0,1.44,Intel,Intel,5,33,4,10,22,10,15,2,0,0
HP,EliteBook 820,Ultrabook,12.5,1366x768,Intel Core i5 6300U ,8,256GB SSD,Intel HD Graphics 520,Windows 7,1.26,1895.0,2.4,Intel,Intel,1,411,0,4,66,2,9,8,0,0
Lenovo,Legion Y520-15IKBN,Gaming,15.6,IPS Panel Full HD 1920x1080,Intel Core i5 7300HQ ,8,128GB SSD +  1TB HDD,Nvidia GeForce GTX 1060,No OS,2.4,989.0,2.5,Intel,Nvidia,5,11,3,5,11,8,23,1,0,2
HP,Omen -,Gaming,17.3,IPS Panel Full HD 1920x1080,Intel Core i5 6300HQ ,8,128GB SSD +  1TB HDD,Nvidia GeForce GTX 1060,Windows 10,3.35,1129.0,2.3,Intel,Nvidia,1,551,3,5,70,8,23,2,0,2
HP,15-bs078cl (i7-7500U/8GB/2TB/W10),Notebook,15.6,1366x768,Intel Core i7 7500U ,8,2TB HDD,Intel HD Graphics 620,Windows 10,2.04,629.0,2.7,Intel,Intel,1,552,1,4,8,14,2,2,0,0
Lenovo,ThinkPad P40,2 in 1 Convertible,14.0,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i7 6600U ,8,512GB SSD,Nvidia Quadro M500M,Windows 7,1.8,2050.38,2.6,Intel,Nvidia,5,553,4,7,38,3,105,8,0,2
Asus,L403NA-GA013TS (N3350/4GB/32GB/W10),Notebook,14.0,1366x768,Intel Celeron Dual Core N3350 ,4,32GB Flash Storage,Intel HD Graphics 500,Windows 10,1.5,278.0,1.1,Intel,Intel,3,554,1,4,17,7,21,2,0,0
HP,250 G6,Ultrabook,15.6,Full HD 1920x1080,Intel Core i7 7500U ,8,256GB SSD,Intel HD Graphics 620,Windows 10,1.84,752.0,2.7,Intel,Intel,1,2,0,2,8,2,2,2,0,0
Acer,Aspire E5-576G,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U ,4,1TB HDD,Nvidia GeForce 940MX,Windows 10,2.23,616.0,2.5,Intel,Nvidia,2,123,1,2,1,6,14,2,0,2
Lenovo,IdeaPad 500-15ISK,Notebook,15.6,Full HD 1920x1080,Intel Core i7 6500U ,16,1.0TB Hybrid,AMD Radeon R7 M360,Windows 10,2.5,1099.0,2.5,Intel,AMD,5,555,1,2,34,16,106,2,0,1
HP,ZBook 17,Workstation,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 6700HQ ,8,256GB SSD,Nvidia Quadro M3000M,Windows 7,3.0,3949.4,2.6,Intel,Nvidia,1,306,5,5,57,2,107,8,0,2
Dell,Inspiron 5567,Notebook,15.6,1366x768,Intel Core i5 7200U ,8,1TB HDD,AMD Radeon R7 M445,Windows 10,2.5,784.0,2.5,Intel,AMD,4,83,1,4,1,6,37,2,0,1
MSI,GT72S Dominator,Gaming,17.3,Full HD 1920x1080,Intel Core i7 6820HQ ,16,256GB SSD +  1TB HDD,Nvidia GeForce GTX 980M,Windows 10,3.78,2399.0,2.7,Intel,Nvidia,7,517,3,2,50,11,50,2,0,2
HP,EliteBook 850,Ultrabook,15.6,Full HD 1920x1080,Intel Core i7 6500U ,8,256GB SSD,Intel HD Graphics 520,Windows 7,1.88,2171.72,2.5,Intel,Intel,1,324,0,2,34,2,9,8,0,0
Lenovo,ThinkPad X1,2 in 1 Convertible,14.0,IPS Panel Touchscreen 2560x1440,Intel Core i7 6600U ,16,512GB SSD,Intel HD Graphics 520,Windows 10,2.8,2440.0,2.6,Intel,Intel,5,157,4,35,38,3,9,2,0,0
MSI,GP62M 7RDX,Gaming,15.6,Full HD 1920x1080,Intel Core i7 7700HQ ,8,128GB SSD +  1TB HDD,Nvidia GeForce GTX 1050,Windows 10,2.4,1142.8,2.8,Intel,Nvidia,7,556,3,2,19,8,16,2,0,2
HP,Spectre Pro,2 in 1 Convertible,13.3,Full HD / Touchscreen 1920x1080,Intel Core i5 6300U ,8,256GB SSD,Intel HD Graphics 520,Windows 10,1.48,1629.0,2.4,Intel,Intel,1,547,4,8,66,2,9,2,0,0
HP,ZBook 15,Workstation,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 6700HQ ,8,256GB SSD,Nvidia Quadro M1000M,Windows 7,2.59,2229.0,2.6,Intel,Nvidia,1,393,5,5,57,2,83,8,0,2
HP,Spectre Pro,2 in 1 Convertible,13.3,Touchscreen 2560x1440,Intel Core i7 6600U ,8,256GB SSD,Intel HD Graphics 520,Windows 10,1.48,1799.0,2.6,Intel,Intel,1,547,4,17,38,2,9,2,0,0
HP,ZBook Studio,Workstation,15.6,Full HD 1920x1080,Intel Core i7 6700HQ ,8,256GB SSD,Nvidia Quadro M1000M,Windows 7,2.0,1899.0,2.6,Intel,Nvidia,1,479,5,2,57,2,83,8,0,2
HP,EliteBook 820,Ultrabook,12.5,Full HD 1920x1080,Intel Core i7 6500U ,8,256GB SSD,Intel HD Graphics 520,Windows 7,1.26,2296.95,2.5,Intel,Intel,1,411,0,2,34,2,9,8,0,0
Dell,Vostro 5568,Notebook,15.6,Full HD 1920x1080,Intel Core i7 7500U ,8,256GB SSD,Nvidia GeForce 940MX,Windows 10,2.18,1009.9,2.7,Intel,Nvidia,4,279,1,2,8,2,14,2,0,2
HP,EliteBook 850,Notebook,15.6,Full HD 1920x1080,Intel Core i5 6200U ,8,256GB SSD,Intel HD Graphics 520,Windows 7,1.88,1579.0,2.3,Intel,Intel,1,324,1,2,27,2,9,8,0,0
Lenovo,ThinkPad X1,2 in 1 Convertible,14.0,IPS Panel Touchscreen 2560x1440,Intel Core i7 6500U ,8,256GB SSD,Intel HD Graphics 520,Windows 10,1.27,2339.0,2.5,Intel,Intel,5,157,4,35,34,2,9,2,0,0
Lenovo,V110-15ISK (i3-6006U/4GB/1TB/No,Notebook,15.6,1366x768,Intel Core i3 6006U ,4,1TB HDD,Intel HD Graphics 520,No OS,1.9,339.0,2.0,Intel,Intel,5,557,1,4,6,6,9,1,0,0
HP,15-BA015wm (E2-7110/4GB/500GB/W10),Notebook,15.6,1366x768,AMD E-Series 7110 ,4,500GB HDD,AMD Radeon R2 Graphics,Windows 10,1.86,297.0,1.8,AMD,AMD,1,558,1,4,60,4,70,2,1,1
Lenovo,B51-80 (i5-6200U/8GB/1TB/Radeon,Notebook,15.6,Full HD 1920x1080,Intel Core i5 6200U ,8,1TB HDD,AMD Radeon R5 M330,No OS,2.32,599.0,2.3,Intel,AMD,5,559,1,2,27,6,101,1,0,1
Dell,Inspiron 7567,Gaming,15.6,Full HD 1920x1080,Intel Core i7 7700HQ ,8,1TB HDD,Nvidia GeForce GTX 1050Ti,Windows 10,2.62,1199.0,2.8,Intel,Nvidia,4,97,3,2,19,6,95,2,0,2
Dell,XPS 15,Notebook,15.6,IPS Panel Touchscreen / 4K Ultra HD 3840x2160,Intel Core i5 6300HQ ,8,256GB SSD,Nvidia GeForce 960M,Windows 10,2.04,2250.68,2.3,Intel,Nvidia,4,115,1,34,70,2,108,2,0,2
HP,15-bw002nv (A6-9220/4GB/256GB/Radeon,Notebook,15.6,Full HD 1920x1080,AMD A6-Series A6-9220 ,4,256GB SSD,AMD Radeon 520,Windows 10,1.91,478.89,2.5,AMD,AMD,1,560,1,2,37,2,29,2,1,1
MSI,GP72M 7REX,Gaming,17.3,Full HD 1920x1080,Intel Core i7 7700HQ ,16,256GB SSD +  1TB HDD,Nvidia GeForce GTX 1050 Ti,Windows 10,2.7,1492.8,2.8,Intel,Nvidia,7,561,3,2,19,11,31,2,0,2
Lenovo,ThinkPad T460s,Ultrabook,14.0,Full HD 1920x1080,Intel Core i7 6600U ,12,512GB SSD,Intel HD Graphics 520,Windows 7,1.4,2299.0,2.6,Intel,Intel,5,562,0,2,38,3,9,8,0,0
Lenovo,B51-80 (i5-6200U/8GB/1008GB/Radeon,Notebook,15.6,Full HD 1920x1080,Intel Core i5 6200U ,8,1.0TB Hybrid,AMD Radeon R5 M330,Windows 10,2.5,788.49,2.3,Intel,AMD,5,563,1,2,27,16,101,2,0,1
